Rk,School,G,W,L,W-L%,SRS,SOS,W.1,L.1,W.2,L.2,W.3,L.3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,oORtg,oFTr,o3PAr,oTS%,oTRB%,oAST%,oSTL%,oBLK%,oeFG%,oTOV%,oORB%,oFT/FGA,Placing
125,Iowa State NCAA,35,24,11,0.686,20.51,11.94,12,6,12,3,5,6,2829,2529,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.55,12.6,25.6,0.194,100.6,0.256,0.359,0.518,52.3,51.9,6.6,9.1,0.49,16.7,31.6,0.18,32
129,Jacksonville State NCAA,35,20,15,0.571,-2.85,-3.24,9,7,5,5,10,9,2434,2378,65.3,105.7,0.346,0.367,0.559,52.7,57.5,6.8,10.8,0.528,18,31.5,0.247,103.3,0.339,0.366,0.524,47.3,49,9.1,9,0.486,14.4,27.8,0.245,64
131,Kansas NCAA,36,31,5,0.861,23.53,12.23,16,2,14,1,10,1,2995,2588,71.4,115.4,0.36,0.359,0.583,53,54.5,9.6,11.2,0.561,15.1,33.9,0.244,99.7,0.3,0.342,0.515,47,49.9,9.4,9.4,0.481,16.1,29.4,0.215,8
133,Kansas State NCAA,35,21,14,0.6,14.8,10.48,8,10,11,5,5,6,2523,2372,67.5,106.4,0.412,0.363,0.56,49.2,60,11.4,10.3,0.527,16.8,29.5,0.286,100,0.334,0.34,0.533,50.8,55.5,9.3,9.5,0.496,19.1,32.3,0.244,64
135,Kent State NCAA,36,22,14,0.611,0.88,-1.63,10,8,10,6,7,5,2772,2628,70.7,107,0.328,0.349,0.521,54,45.5,8.9,9.7,0.484,14.9,38.7,0.236,101.4,0.333,0.356,0.53,46,51.9,8.3,5.7,0.497,16.8,29.6,0.234,64
136,Kentucky NCAA,38,32,6,0.842,23.88,10.49,16,2,15,2,7,3,3225,2716,74.3,113.8,0.409,0.316,0.564,53.2,51.6,8.1,13,0.529,13.4,33.2,0.288,95.9,0.335,0.333,0.507,46.8,44,6.4,7.7,0.475,16.9,27.1,0.227,8
151,Louisville NCAA,34,25,9,0.735,22.47,11.15,12,6,16,1,5,5,2628,2243,68.5,112,0.34,0.321,0.543,54.1,48.4,9.7,15.2,0.514,13.4,36.6,0.233,95.6,0.388,0.356,0.5,45.9,48.3,7.2,8.3,0.457,17,28.2,0.269,32
158,Marquette NCAA,32,19,13,0.594,15.26,8.6,10,8,14,3,4,6,2631,2418,71.1,115.2,0.31,0.415,0.607,49.6,57.1,10.1,9.3,0.576,15.5,27,0.242,105.9,0.356,0.342,0.553,50.4,59.5,9.2,10.3,0.522,16,29.1,0.249,64
160,Maryland NCAA,33,24,9,0.727,12.79,8.29,12,6,13,5,8,2,2438,2246,68.1,108.1,0.398,0.411,0.557,50.3,57.1,8,11.9,0.523,16.3,31.1,0.278,99.6,0.327,0.328,0.507,49.7,46.3,9,10.9,0.471,15.9,31.8,0.23,64
168,Miami (FL) NCAA,33,21,12,0.636,14.48,9.57,10,8,14,2,4,6,2278,2116,64.7,106.3,0.343,0.326,0.544,53,47.8,9.9,10.5,0.51,16.6,33.4,0.246,98.7,0.287,0.347,0.512,47,51.9,9.2,8.3,0.476,16,28.1,0.212,64
170,Michigan NCAA,38,26,12,0.684,18.8,10.17,10,8,15,3,3,8,2851,2523,63.8,116.5,0.301,0.451,0.601,47.9,52.6,9,7.4,0.57,12.8,24.5,0.234,103.1,0.272,0.288,0.542,52.1,45.7,6.6,8.3,0.519,17,29.5,0.186,16
171,Michigan State NCAA,35,20,15,0.571,13.67,10.5,10,8,14,2,2,7,2515,2404,68.2,105,0.335,0.38,0.563,52.6,65.3,6.3,11.9,0.54,18,29.1,0.224,100.4,0.347,0.327,0.509,47.4,53.6,8.8,8.8,0.467,13.9,26.9,0.252,32
172,Middle Tennessee NCAA,36,31,5,0.861,9.8,-0.48,17,1,13,2,11,2,2697,2299,66.4,112.4,0.304,0.299,0.567,53.9,54.4,10.1,8.3,0.543,13.6,30.7,0.212,95.8,0.372,0.36,0.519,46.1,50.6,7.1,5.8,0.478,17.7,23.8,0.265,32
174,Minnesota NCAA,34,24,10,0.706,14.56,8.82,11,7,17,3,5,5,2556,2361,70.3,104.6,0.396,0.299,0.528,50.5,57.2,7.9,15.9,0.487,14,29.6,0.281,96.6,0.292,0.332,0.484,49.5,53.7,7.9,8.7,0.451,15,30.1,0.199,64
185,Mount St. Mary's NCAA,36,20,16,0.556,-4.29,-3.51,14,4,11,4,8,11,2446,2474,68.4,99.1,0.324,0.369,0.536,44.5,46,9,9.6,0.51,17.1,23,0.218,100.2,0.326,0.274,0.525,55.5,43.9,9.3,7.9,0.499,18.5,34.6,0.215,64
190,Nevada NCAA,35,28,7,0.8,10.49,2.03,14,4,13,1,8,4,2792,2496,70.9,112.1,0.413,0.402,0.561,52.4,59.9,7.6,11,0.525,13.4,30.3,0.291,100.2,0.282,0.355,0.512,47.6,52,7.7,6.3,0.483,14,26.1,0.195,64
194,New Mexico State NCAA,34,28,6,0.824,4.66,-3.82,11,3,17,1,8,4,2678,2310,70,112.1,0.431,0.382,0.568,54.4,55.3,6.9,9.6,0.531,16.5,36.7,0.307,96.7,0.348,0.325,0.503,45.6,43.4,7.4,5.4,0.467,16.9,29.1,0.237,64
195,New Orleans NCAA,32,20,12,0.625,-4.1,-5.34,13,5,11,3,7,8,2331,2215,69.5,103.2,0.427,0.25,0.552,52.9,60.2,11.2,8.6,0.513,20.2,36.7,0.303,98.1,0.342,0.369,0.531,47.1,51.1,11.9,8,0.5,20,31.6,0.235,68
200,North Carolina NCAA,40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,72.6,116,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,97,0.314,0.395,0.517,41.8,46.6,8.6,9.6,0.48,16.6,24.5,0.228,1
202,North Carolina Central NCAA,34,25,9,0.735,-3.18,-12.12,13,3,11,2,11,6,2542,2159,68.8,108.7,0.341,0.38,0.546,51.7,52.7,8.9,8.7,0.517,14.8,32.9,0.233,92.3,0.287,0.361,0.473,48.3,45.6,6.6,7.4,0.445,17.2,31.2,0.186,68
203,North Dakota NCAA,32,22,10,0.688,-1.83,-5.45,14,4,11,2,7,6,2578,2357,72.9,108.8,0.364,0.305,0.573,50.5,52.6,10.6,7.5,0.542,15.7,26.8,0.26,99.5,0.385,0.329,0.536,49.5,44.8,8.5,5.6,0.501,17.9,26.7,0.266,64
212,Northern Kentucky NCAA,35,24,11,0.686,-0.17,-2.84,12,6,12,2,8,7,2659,2507,70.8,107.3,0.363,0.422,0.557,53.1,52.4,8.1,7.1,0.529,16.4,31.7,0.247,101.2,0.301,0.335,0.526,46.9,45.4,8.4,12.4,0.494,15.2,25.8,0.213,64
213,Northwestern NCAA,36,24,12,0.667,14.02,8.43,10,8,14,4,5,5,2558,2357,66.5,106.8,0.305,0.356,0.534,50.6,59.3,7.9,13.2,0.497,13.8,30.7,0.228,98.4,0.361,0.345,0.497,49.4,52.4,8.6,10.3,0.461,15.3,30.6,0.242,32
215,Notre Dame NCAA,36,26,10,0.722,17.81,9.78,12,6,16,2,5,4,2783,2494,67.7,113.8,0.286,0.406,0.573,48.7,57.8,10.4,9.7,0.536,12.3,27.3,0.229,102,0.267,0.349,0.523,51.3,51.1,7.7,11.5,0.491,16,30.6,0.196,32
220,Oklahoma State NCAA,33,20,13,0.606,19.19,12.22,9,9,11,5,7,5,2828,2589,72.7,117.8,0.383,0.357,0.583,52.9,50.8,10.5,8.1,0.539,15.1,38.1,0.302,107.9,0.449,0.345,0.575,47.1,51.5,8.9,10.8,0.535,17.9,31.2,0.325,64
224,Oregon NCAA,39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,68.8,114.2,0.347,0.388,0.582,52.9,56.3,9.4,17.2,0.554,14.7,32.2,0.247,95.2,0.257,0.378,0.494,47.1,48.9,6.9,9.6,0.462,16.6,28.6,0.185,4
235,Princeton NCAA,30,23,7,0.767,6.57,-1.84,14,0,10,1,10,4,2149,1843,65.2,109.5,0.242,0.46,0.562,50,55.2,10.2,9.5,0.537,13.5,24.4,0.179,93.9,0.318,0.374,0.511,50,48.6,6.8,8.4,0.478,17.9,23.9,0.219,64
236,Providence NCAA,33,20,13,0.606,11.24,7.84,10,8,15,3,4,7,2319,2207,67.6,103.6,0.381,0.359,0.547,49.1,58.6,9.7,8.1,0.514,16.3,26.4,0.263,98.6,0.305,0.343,0.524,50.9,48.4,9.2,8.3,0.496,17.7,28.5,0.207,68
237,Purdue NCAA,35,27,8,0.771,20.13,8.79,14,4,15,2,6,4,2790,2393,70,112.6,0.333,0.383,0.589,54.9,65.3,7.3,6.1,0.557,16.1,30.7,0.252,96.6,0.229,0.339,0.503,45.1,50,9.2,8.6,0.477,14.7,24.2,0.162,16
241,Rhode Island NCAA,35,25,10,0.714,12.88,4.62,13,5,13,3,7,5,2577,2288,67.4,108.8,0.392,0.323,0.538,51.8,51,9.6,15.7,0.507,14,32.8,0.262,96.6,0.451,0.3,0.503,48.2,46.3,7.8,7.6,0.451,16.8,29.5,0.319,32
252,Saint Mary's (CA) NCAA,34,29,5,0.853,16.75,2.19,16,2,15,2,10,1,2449,1954,61.3,117.6,0.278,0.414,0.602,57.2,63.1,6.9,8.5,0.578,15.2,33,0.207,93.8,0.266,0.277,0.484,42.8,40.2,9.1,7.8,0.453,13.6,21.8,0.184,32
263,Seton Hall NCAA,33,21,12,0.636,12.1,9.25,10,8,12,2,4,6,2417,2323,69,104.9,0.376,0.307,0.526,54.7,46.4,9.9,6.6,0.499,16.4,35.7,0.242,100.8,0.362,0.335,0.53,45.3,49.1,10,8.4,0.49,15.5,25.3,0.26,64
266,South Carolina NCAA,37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,69.9,102.9,0.398,0.334,0.518,50.8,50.6,11,11.1,0.477,15.5,33.5,0.278,91.8,0.441,0.349,0.507,49.2,46,8.4,9.7,0.454,21,30.2,0.319,4
270,South Dakota State NCAA,35,18,17,0.514,-2.3,-0.66,8,8,11,2,3,12,2683,2697,69.2,109.6,0.404,0.456,0.581,50.7,52.1,7.4,7.2,0.537,16.4,27.4,0.311,110.2,0.26,0.463,0.561,49.3,53,9.6,10,0.536,14.3,28.1,0.188,64
275,Southern California NCAA,36,26,10,0.722,11.48,6.4,10,8,14,3,6,5,2816,2633,70.1,111.2,0.368,0.366,0.56,50.3,56.4,9.9,13.3,0.522,13.7,30.9,0.273,103.9,0.24,0.365,0.527,49.7,53.6,7.9,8.5,0.501,15.3,31.2,0.172,32
278,Southern Methodist NCAA,35,30,5,0.857,18.71,4.45,17,1,18,0,8,3,2599,2100,63.7,116.6,0.36,0.365,0.574,56.3,61.9,9,11.1,0.547,14.3,37.1,0.251,94.2,0.246,0.455,0.488,43.7,55.7,7.7,8.5,0.46,16,26.4,0.17,64
298,Texas Southern NCAA,35,23,12,0.657,-6.41,-7.81,16,2,10,0,11,11,2593,2544,69.7,105.5,0.442,0.345,0.531,48.4,47.5,10.2,7.3,0.48,14.3,31.6,0.325,103.5,0.323,0.285,0.522,51.6,48.2,7.4,8.9,0.491,16.3,34.8,0.221,64
305,Troy NCAA,37,22,15,0.595,-0.47,-3.36,10,8,10,4,6,10,2889,2667,70.1,111,0.393,0.403,0.565,51.8,49.3,8.5,9.8,0.528,15.3,31.6,0.285,102.4,0.322,0.398,0.53,48.2,49.7,8.5,9.3,0.495,15.5,28.5,0.232,64
309,UC Davis NCAA,36,23,13,0.639,-5.21,-4.68,11,5,11,0,6,9,2525,2506,70.2,98.9,0.412,0.316,0.526,50.8,52.8,7.9,9,0.49,17.6,28.9,0.278,98.1,0.319,0.368,0.522,49.2,53.9,9.7,8.9,0.487,17.3,27.5,0.228,64
314,UCLA NCAA,36,31,5,0.861,20.67,6.39,15,3,16,1,8,2,3233,2719,74.2,121,0.268,0.376,0.618,52.4,63.7,7.9,12.5,0.598,13.4,28.9,0.198,101.8,0.254,0.358,0.512,47.6,46.8,8.5,4.4,0.487,13.7,28.4,0.173,16
317,UNC Wilmington NCAA,35,29,6,0.829,8.06,-0.55,15,3,13,1,11,3,2967,2624,71.5,118.1,0.317,0.411,0.578,51.6,52.7,9.3,8.2,0.555,12.4,32.8,0.219,104.4,0.396,0.289,0.562,48.4,46.2,6.8,7.4,0.526,17.8,27.6,0.283,64
325,Vanderbilt NCAA,35,19,16,0.543,13.69,10.72,10,8,11,5,5,6,2489,2385,67.1,105.5,0.348,0.486,0.563,50,55.2,6.2,9.8,0.521,16.3,24.7,0.271,101.1,0.307,0.33,0.513,50,46.3,8.2,10.7,0.481,14,26.9,0.214,64
326,Vermont NCAA,35,29,6,0.829,6.67,-3.27,16,0,16,1,11,3,2571,2174,65.4,112.3,0.341,0.325,0.58,52.8,50.5,8.7,11.4,0.554,15,30.3,0.239,95,0.26,0.311,0.505,47.2,44.7,8.1,7.4,0.475,17.4,26.7,0.183,64
327,Villanova NCAA,36,32,4,0.889,23.8,9.28,15,3,14,1,9,2,2779,2256,65.6,117.6,0.35,0.433,0.612,53,52.3,11,9,0.575,15,30,0.276,95.5,0.221,0.4,0.506,47,57,7.8,6.6,0.481,17.6,27.4,0.155,32
328,Virginia NCAA,34,23,11,0.676,20.63,10.93,11,7,12,4,7,5,2246,1916,60.3,107.9,0.26,0.33,0.548,52.3,56.4,9.1,13.9,0.524,13.7,28.2,0.184,92.1,0.338,0.398,0.499,47.7,50.6,8.1,7.5,0.461,18.4,24.3,0.237,32
329,Virginia Commonwealth NCAA,35,26,9,0.743,11.57,3.77,14,4,15,1,7,4,2616,2343,69,106.8,0.364,0.294,0.544,51.8,55.6,10.7,10.6,0.51,15.3,31.2,0.257,95.6,0.409,0.315,0.517,48.2,46.4,7.8,8.9,0.475,18.5,27.3,0.285,64
331,Virginia Tech NCAA,33,22,11,0.667,12.77,8.38,10,8,15,2,4,6,2610,2465,69.8,112.5,0.409,0.397,0.603,48.2,56,5.6,7,0.569,15.5,23.4,0.301,106.3,0.273,0.359,0.538,51.8,49.9,7.7,11.8,0.51,14.3,30.2,0.196,64
333,Wake Forest NCAA,33,19,14,0.576,14.19,9.8,9,9,11,3,5,8,2733,2588,71.7,115.5,0.407,0.357,0.586,51.9,55.5,7.7,10.1,0.541,14.3,30.7,0.317,109.3,0.38,0.388,0.563,48.1,52.7,8.4,9.9,0.527,14.3,27.5,0.275,68
337,West Virginia NCAA,37,28,9,0.757,24.45,9.67,12,6,16,2,6,4,3014,2467,71.4,112.2,0.389,0.325,0.545,52.1,57.3,13.8,14.2,0.513,14.1,37.7,0.266,91.8,0.425,0.363,0.527,47.9,53.5,7.8,9,0.488,24,31.5,0.29,16
342,Wichita State NCAA,36,31,5,0.861,21.24,2.96,17,1,16,1,9,1,2916,2246,69.4,116.7,0.401,0.364,0.579,56.1,59.1,9.4,11.4,0.543,13.9,34.3,0.294,89.9,0.359,0.388,0.48,43.9,49.5,7.6,8.9,0.437,17.2,23.6,0.249,32
344,Winthrop NCAA,33,26,7,0.788,1.34,-6.12,15,3,13,3,12,3,2615,2322,71.5,108.3,0.37,0.429,0.568,50.3,47.5,8.9,13.1,0.535,15.7,27.1,0.266,96.2,0.335,0.352,0.503,49.7,40.8,8.2,9.7,0.463,16.7,28.1,0.242,64
345,Wisconsin NCAA,37,27,10,0.73,19.4,9.4,12,6,15,2,5,5,2678,2308,64.5,110.7,0.329,0.369,0.542,54.7,51.9,10.3,9.8,0.521,14.3,35.7,0.212,95.4,0.281,0.335,0.511,45.3,45.6,8.1,8.5,0.476,17.3,25.4,0.207,16
349,Xavier NCAA,38,24,14,0.632,14.8,11.51,9,9,12,4,4,8,2836,2711,68.2,109.1,0.411,0.361,0.552,54.4,57.1,8.8,7.7,0.519,15.7,34.5,0.283,104.2,0.334,0.395,0.546,45.6,55,9.3,10.4,0.516,15.5,25.5,0.233,8
11,Arizona NCAA,34,25,9,0.735,18.79,7.23,12,6,17,1,5,5,2735,2342,69.8,112.8,0.438,0.294,0.575,56.5,51.3,6.8,11.3,0.536,15.7,34.9,0.316,96.6,0.293,0.313,0.497,43.5,48.3,7.7,8.4,0.462,14.1,24.7,0.209,64
18,Austin Peay NCAA,36,18,18,0.5,-6.04,-2.98,7,9,7,7,7,9,2740,2765,70.5,106.4,0.457,0.315,0.549,51.8,50.7,9.7,7.7,0.516,16.8,33,0.306,107.4,0.309,0.389,0.558,48.2,52.7,9.8,7.7,0.531,16.2,29.5,0.218,64
20,Baylor NCAA,34,22,12,0.647,16.13,9.76,10,8,15,5,6,5,2621,2366,67.6,112.8,0.375,0.286,0.555,55.6,64.6,11.6,11.2,0.518,15.5,40.1,0.272,101.8,0.376,0.346,0.545,44.4,72.7,9.6,9.4,0.51,17.6,28.2,0.263,32
33,Buffalo NCAA,35,20,15,0.571,1.34,0.9,10,8,10,5,5,9,2709,2634,72.6,105.9,0.414,0.37,0.54,51.7,48.2,9.4,9.2,0.499,15.9,32.2,0.294,102.9,0.377,0.36,0.532,48.3,50.6,7.7,8.9,0.493,15.8,28.7,0.27,64
34,Butler NCAA,33,22,11,0.667,16.46,7.55,10,8,13,3,5,5,2638,2344,69.8,114,0.393,0.305,0.564,52.3,51,9.8,8.9,0.526,12.5,32.1,0.287,101.3,0.358,0.363,0.533,47.7,50.6,6.6,10.6,0.497,16.4,27.3,0.254,64
36,Cal State Bakersfield NCAA,33,24,9,0.727,2.58,-5.15,11,3,14,1,7,7,2405,2104,68.4,105.8,0.374,0.27,0.527,52.8,59,11.6,14.2,0.497,15.1,34.6,0.245,92.6,0.423,0.343,0.497,47.2,48.7,7.8,7.6,0.451,19.1,29,0.291,64
39,California NCAA,34,23,11,0.676,15.39,7.87,12,6,18,0,4,7,2545,2289,68.2,108.5,0.417,0.337,0.55,54.5,48.3,5.9,10.9,0.522,15.3,32.6,0.274,97.6,0.375,0.265,0.489,45.5,46.8,7.3,7.8,0.443,12.3,25.3,0.265,64
47,Chattanooga NCAA,35,29,6,0.829,3.24,-3.46,15,3,13,1,10,4,2652,2364,68.1,110.5,0.413,0.371,0.565,52.3,56.2,11.3,13.1,0.524,15.7,32.6,0.304,98.5,0.297,0.361,0.527,47.7,51,9.4,10.7,0.5,18,28.6,0.202,64
49,Cincinnati NCAA,33,22,11,0.667,15.19,5.25,12,6,14,3,6,6,2418,2090,65.5,108.9,0.332,0.366,0.527,53.2,59.7,11.6,15.5,0.493,13.7,36.6,0.234,94.2,0.27,0.352,0.486,46.8,50.7,7.6,8.7,0.456,17.2,30.5,0.184,64
55,Colorado NCAA,34,22,12,0.647,12.04,7.64,10,8,16,1,4,7,2576,2407,70.8,106.3,0.398,0.319,0.534,55.7,53.3,7.3,11.6,0.488,15.8,35.3,0.293,99.3,0.351,0.292,0.506,44.3,41.9,10.5,11.1,0.47,13.5,24.6,0.241,64
58,Connecticut NCAA,36,25,11,0.694,15.89,6.28,11,7,14,3,6,4,2631,2285,66.1,109,0.296,0.336,0.555,51.1,51.8,8.7,14,0.516,14,28.5,0.235,94.6,0.354,0.362,0.481,48.9,52.1,7.6,9.4,0.445,15.4,29,0.234,32
64,Dayton NCAA,33,25,8,0.758,11.34,4.76,14,4,14,3,8,2,2393,2176,68.6,104.5,0.408,0.35,0.546,53.2,57.4,8.6,12.2,0.516,16.3,28.7,0.272,95,0.328,0.368,0.5,46.8,54.8,7,8,0.469,15.9,24.2,0.219,64
72,Duke NCAA,36,25,11,0.694,19.23,10.59,11,7,15,3,5,4,2920,2609,68.4,117.7,0.405,0.398,0.573,49.5,48.6,9.1,9.8,0.537,12.2,33,0.293,105.2,0.253,0.296,0.519,50.5,52.4,6.6,9.8,0.495,14.5,34.4,0.172,16
83,FDU NCAA,33,18,15,0.545,-10.9,-8.31,11,7,9,6,9,8,2558,2600,72.4,105.8,0.327,0.324,0.546,46.3,50.8,10.3,7.2,0.517,15.3,28.6,0.228,107.6,0.467,0.367,0.56,53.7,56.1,8.6,8.6,0.522,18,35.4,0.325,68
87,Florida Gulf Coast NCAA,35,21,14,0.6,-0.79,-3.82,8,6,16,4,4,8,2703,2473,69.7,108.1,0.369,0.25,0.546,53.5,47.9,9.2,10.3,0.523,15,32.9,0.238,98.9,0.335,0.359,0.501,46.5,47.3,9.4,7,0.467,14.6,27.7,0.229,64
91,Fresno State NCAA,35,25,10,0.714,5.27,2.24,13,5,16,2,6,7,2630,2475,70.1,105.7,0.379,0.3,0.524,50.4,50.3,11.9,11.8,0.487,13.1,31.1,0.263,99.5,0.445,0.395,0.53,49.6,53,6.5,7.3,0.486,18.5,29.4,0.311,64
101,Gonzaga NCAA,36,28,8,0.778,16.92,4.23,15,3,11,4,9,2,2840,2360,68.1,115.4,0.34,0.355,0.587,55.2,49.6,7.5,7.7,0.553,14.7,32.3,0.258,95.9,0.281,0.331,0.48,44.8,43.1,8.5,8,0.446,13.1,25.6,0.198,16
104,Green Bay NCAA,36,23,13,0.639,1.16,-0.67,11,7,11,3,8,9,3013,2880,77.3,107.1,0.429,0.311,0.533,48.7,47.8,12.7,11.1,0.5,13.5,30.9,0.282,102.4,0.358,0.339,0.546,51.3,50.5,7.6,10,0.511,18.8,31.8,0.255,64
105,Hampton NCAA,32,21,11,0.656,-8.74,-8.45,13,3,9,2,8,7,2363,2370,71.7,101,0.414,0.345,0.502,53.1,47,7.2,9,0.464,15.7,34.6,0.273,101.3,0.36,0.331,0.523,46.9,42,7.8,10.3,0.483,14.8,27,0.26,64
108,Hawaii NCAA,34,28,6,0.824,9.03,-1.04,13,3,16,3,7,2,2620,2267,71.6,107.3,0.449,0.379,0.555,53,58.8,10.5,10,0.52,15.8,31.1,0.307,92.8,0.392,0.35,0.5,47,47.9,8.1,7.5,0.453,18,26.1,0.281,32
111,Holy Cross NCAA,35,15,20,0.429,-11.2,-6.11,5,13,8,6,5,13,2267,2445,64.6,98.4,0.361,0.409,0.515,45.6,61.9,9.5,7.8,0.479,14.9,23.1,0.248,106.2,0.334,0.408,0.563,54.4,58.2,8.1,9.7,0.532,17.2,29.5,0.242,64
121,Indiana NCAA,35,27,8,0.771,19.59,6.9,15,3,17,0,6,4,2891,2447,69.1,119.2,0.338,0.409,0.612,54.9,54.8,9.9,9.8,0.587,16.7,37,0.248,100.9,0.302,0.312,0.525,45.1,46.7,8.9,8.8,0.498,16.4,28.9,0.206,16
123,Iona NCAA,33,22,11,0.667,3.59,-1.78,16,4,11,2,8,6,2628,2451,72.5,109.5,0.324,0.44,0.566,49.7,60,10.3,10.6,0.538,15.4,29.2,0.23,102.1,0.363,0.36,0.524,50.3,53.4,8,8.6,0.488,16.4,31,0.254,64
124,Iowa NCAA,33,22,11,0.667,17.01,8.71,12,6,13,2,6,5,2561,2287,69.1,111.5,0.33,0.355,0.546,50.6,57.7,9.7,12.5,0.513,12.6,31.8,0.237,99.6,0.25,0.382,0.506,49.4,53.4,7.7,7.6,0.48,16,31.1,0.171,32
125,Iowa State NCAA,35,23,12,0.657,16.93,10.16,10,8,14,2,4,7,2862,2625,71.5,113.1,0.261,0.351,0.59,49.7,53.1,8.6,9.8,0.571,14.1,26.1,0.183,103.7,0.249,0.356,0.522,50.3,50.6,7.7,7.1,0.498,14.5,29.9,0.171,16
131,Kansas NCAA,38,33,5,0.868,23.87,11.22,15,3,16,0,7,3,3089,2570,69.7,115.1,0.382,0.33,0.592,53.9,55.3,9.4,10.7,0.564,15.5,32.3,0.272,95.7,0.371,0.33,0.497,46.1,47.3,9.2,8.5,0.45,15.9,27.4,0.269,8
136,Kentucky NCAA,36,27,9,0.75,20.23,8.84,13,5,17,0,4,7,2861,2451,68.1,115.6,0.378,0.31,0.564,53.6,49.8,8.3,14.1,0.535,13.3,37.3,0.261,99,0.407,0.296,0.493,46.4,40.4,6.3,7.5,0.445,15,31.7,0.286,32
143,Little Rock NCAA,35,30,5,0.857,7.12,-1.76,17,3,14,0,12,4,2487,2129,64.5,109.1,0.315,0.354,0.553,50.1,50.9,10.1,9.6,0.52,13.6,27.9,0.229,93.4,0.371,0.395,0.496,49.9,52.4,6.1,7.6,0.456,18.5,28.8,0.254,32
160,Maryland NCAA,36,27,9,0.75,16.71,8.31,12,6,16,1,4,6,2725,2400,67.3,112.1,0.384,0.381,0.594,51.9,51.7,8.6,13.9,0.555,16.6,28.6,0.295,98.7,0.27,0.35,0.496,48.1,46.8,9,8.1,0.463,14.4,29.1,0.192,16
168,Miami (FL) NCAA,35,27,8,0.771,18.52,10.69,13,5,15,1,6,5,2633,2359,66.2,113.3,0.407,0.339,0.582,51.7,48.3,9.3,9.1,0.542,14.5,29.9,0.305,101.5,0.291,0.304,0.516,48.3,46,8,6.9,0.483,15,28.9,0.209,16
170,Michigan NCAA,36,23,13,0.639,13.75,7.92,10,8,13,4,4,6,2656,2426,65.7,111.9,0.278,0.44,0.573,49.2,56.7,8.5,6.4,0.546,13.1,24.7,0.205,102.2,0.268,0.363,0.539,50.8,52.7,6.1,9.9,0.511,16.1,26.3,0.194,64
171,Michigan State NCAA,35,29,6,0.829,22.59,6.94,13,5,14,2,7,3,2793,2245,66.8,118.6,0.3,0.356,0.588,58,71.3,6.6,12.9,0.563,14.6,37,0.218,95.3,0.341,0.325,0.477,42,48.7,7.9,8.6,0.433,12.4,24.3,0.243,64
172,Middle Tennessee NCAA,35,25,10,0.714,2.66,-0.7,13,5,11,3,8,5,2539,2410,69.1,104.7,0.355,0.354,0.537,51.4,50.1,8.9,9.9,0.518,15,29.1,0.218,99.3,0.417,0.349,0.529,48.6,50.8,8.5,7.7,0.494,17.1,25.4,0.279,32
200,North Carolina NCAA,40,33,7,0.825,23.44,10.69,14,4,15,1,6,5,3311,2801,70.2,118,0.323,0.268,0.561,55.9,57.3,9.6,11.5,0.526,12.7,40.3,0.241,99.8,0.304,0.357,0.513,44.1,43.7,8,6.5,0.481,15.7,29.5,0.212,2
211,Northern Iowa NCAA,36,23,13,0.639,8.78,4.44,11,7,11,3,6,8,2475,2303,64.1,106.2,0.34,0.427,0.572,46.8,50.5,8.8,7.7,0.535,14.2,17.6,0.257,98.8,0.24,0.395,0.514,53.2,51.1,7.4,8.9,0.486,15.8,26.7,0.173,32
215,Notre Dame NCAA,36,24,12,0.667,14.1,9.57,11,7,14,2,5,5,2704,2541,65,115.2,0.329,0.343,0.573,51.1,49.4,8.4,10.1,0.54,13.2,32.3,0.244,108.3,0.26,0.344,0.525,48.9,53,8.3,8.2,0.495,12.5,31.7,0.189,8
219,Oklahoma NCAA,37,29,8,0.784,19.76,11.14,12,6,14,1,7,5,2948,2629,71,111,0.33,0.407,0.573,51.4,52.8,9.3,12.6,0.543,15.8,31,0.238,99,0.283,0.357,0.501,48.6,43.1,10.1,8.9,0.472,15.1,30,0.192,4
224,Oregon NCAA,38,31,7,0.816,18.05,8.64,14,4,18,0,5,5,2990,2614,69.5,112.8,0.406,0.34,0.562,52.4,49.7,10.4,15.3,0.525,13.9,34.2,0.291,98.6,0.314,0.343,0.517,47.6,52.2,6.6,7.7,0.485,17.4,30.3,0.218,8
225,Oregon State NCAA,32,19,13,0.594,10.39,9.26,9,9,12,3,4,7,2301,2244,68.4,105.1,0.373,0.319,0.53,48.3,53.3,10.8,9.7,0.499,14.3,29.2,0.25,102.5,0.391,0.389,0.529,51.7,58.1,7.3,9.6,0.492,16.9,32.2,0.272,64
230,Pittsburgh NCAA,33,21,12,0.636,15.47,8.75,9,9,15,4,3,6,2476,2220,66.4,112.2,0.357,0.307,0.551,55.2,62.3,7.3,10,0.511,14.6,36.9,0.269,100.6,0.33,0.342,0.52,44.8,54.8,8.4,8.3,0.493,15.1,27,0.218,64
